longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.4,37.79,52.0,7.0,3.0,1007.0,623.0,1.4552,900000.0,NEAR BAY
-122.41,37.79,52.0,6.0,4.0,1688.0,662.0,1.5156,475000.0,NEAR BAY
-122.41,37.79,52.0,7.0,5.0,1504.0,1047.0,3.2059,2000002.0,NEAR BAY
-122.41,37.79,52.0,7.0,5.0,3436.0,2119.0,2.5166,550000.0,NEAR BAY
-122.42,37.79,52.0,9.0,6.0,1761.0,1029.0,1.8068,450000.0,NEAR BAY
-122.41,37.79,52.0,8.0,5.0,4518.0,2538.0,1.724,450000.0,NEAR BAY
-122.42,37.78,26.0,5.0,2.0,628.0,445.0,2.3304,2000002.0,NEAR BAY
-122.42,37.78,27.0,5.0,4.0,1211.0,752.0,0.8543,2000002.0,NEAR BAY
-122.43,37.81,39.0,6.0,4.0,1137.0,725.0,3.7679,2000002.0,NEAR BAY
-122.44,37.8,52.0,7.0,3.0,1310.0,963.0,3.4801,2000002.0,NEAR BAY
-122.44,37.8,52.0,3.0,3.0,540.0,319.0,4.2857,2000002.0,NEAR BAY
-122.43,37.81,52.0,6.0,4.0,1297.0,798.0,4.6781,2000002.0,NEAR BAY
-122.45,37.81,52.0,3.0,2.0,287.0,184.0,3.9028,2000002.0,NEAR BAY
-122.44,37.8,52.0,5.0,3.0,500.0,335.0,5.0376,2000002.0,NEAR BAY
-122.44,37.8,52.0,7.0,3.0,1045.0,620.0,4.5523,2000002.0,NEAR BAY
-122.44,37.8,52.0,3.0,2.0,714.0,448.0,3.2447,2000002.0,NEAR BAY
-122.44,37.8,52.0,4.0,2.0,445.0,257.0,2.7717,1000000.0,NEAR BAY
-122.44,37.8,52.0,6.0,3.0,1145.0,658.0,4.625,2000002.0,NEAR BAY
-122.44,37.8,52.0,4.0,3.0,842.0,410.0,7.9761,2000002.0,NEAR BAY
-122.44,37.8,52.0,4.0,2.0,1029.0,577.0,5.2539,2000002.0,NEAR BAY
-122.44,37.8,52.0,5.0,3.0,727.0,464.0,3.9856,2000002.0,NEAR BAY
-122.43,37.8,52.0,6.0,3.0,1259.0,806.0,4.1047,933400.0,NEAR BAY
-122.43,37.8,52.0,5.0,3.0,1302.0,764.0,4.199,800000.0,NEAR BAY
-122.43,37.8,52.0,5.0,3.0,1240.0,779.0,3.3715,1000000.0,NEAR BAY
-122.43,37.8,52.0,5.0,4.0,1045.0,669.0,3.6893,950000.0,NEAR BAY
-122.43,37.8,52.0,4.0,3.0,349.0,233.0,3.2235,1000000.0,NEAR BAY
-122.43,37.8,52.0,5.0,3.0,553.0,288.0,4.0417,2000002.0,NEAR BAY
-122.42,37.8,52.0,6.0,4.0,1014.0,685.0,4.038,2000002.0,NEAR BAY
-122.43,37.8,52.0,5.0,2.0,925.0,552.0,5.0365,1000000.0,NEAR BAY
-122.43,37.8,52.0,5.0,4.0,959.0,607.0,5.7934,2000002.0,NEAR BAY
-122.43,37.8,52.0,3.0,2.0,954.0,572.0,4.5399,2000002.0,NEAR BAY
-122.42,37.8,52.0,9.0,6.0,1466.0,1024.0,4.5913,2000002.0,NEAR BAY
-122.42,37.79,48.0,7.0,6.0,1980.0,1239.0,4.0156,2000002.0,NEAR BAY
-122.43,37.79,52.0,5.0,3.0,1377.0,852.0,3.8068,2000002.0,NEAR BAY
-122.43,37.79,52.0,7.0,3.0,1248.0,813.0,7.2623,2000002.0,NEAR BAY
-122.43,37.79,52.0,10.0,5.0,2065.0,1374.0,5.8543,2000002.0,NEAR BAY
-122.44,37.79,52.0,4.0,2.0,648.0,370.0,5.3124,2000002.0,NEAR BAY
-122.44,37.79,52.0,3.0,2.0,402.0,157.0,10.8783,2000002.0,NEAR BAY
-122.44,37.79,52.0,3.0,2.0,722.0,327.0,8.0755,2000002.0,NEAR BAY
-122.44,37.79,52.0,2.0,1.0,483.0,181.0,15.0001,2000002.0,NEAR BAY
-122.45,37.79,52.0,5.0,2.0,668.0,291.0,10.0914,2000002.0,NEAR BAY
-122.45,37.79,52.0,5.0,3.0,1107.0,536.0,5.5634,2000002.0,NEAR BAY
-122.45,37.79,52.0,5.0,2.0,731.0,429.0,1.4804,850000.0,NEAR BAY
-122.45,37.79,52.0,5.0,3.0,495.0,208.0,10.7097,2000002.0,NEAR BAY
-122.46,37.79,52.0,2.0,2.0,304.0,110.0,14.2959,2000002.0,NEAR BAY
-122.46,37.79,52.0,3.0,3.0,743.0,348.0,5.2909,2000002.0,NEAR BAY
-122.44,37.79,52.0,4.0,3.0,800.0,487.0,3.975,2000002.0,NEAR BAY
-122.44,37.79,52.0,5.0,4.0,1525.0,796.0,4.4375,2000002.0,NEAR BAY
-122.44,37.79,52.0,6.0,3.0,1371.0,799.0,6.4209,2000002.0,NEAR BAY
-122.43,37.79,52.0,5.0,3.0,1319.0,887.0,4.3986,2000002.0,NEAR BAY
-122.43,37.79,52.0,7.0,3.0,1152.0,830.0,4.2042,2000002.0,NEAR BAY
-122.42,37.79,52.0,5.0,4.0,1202.0,804.0,2.6607,175000.0,NEAR BAY
-122.42,37.79,6.0,5.0,3.0,655.0,284.0,3.4423,235000.0,NEAR BAY
-122.43,37.79,50.0,6.0,3.0,1475.0,997.0,2.7165,2000002.0,NEAR BAY
-122.43,37.79,52.0,5.0,4.0,1294.0,769.0,3.4375,2000002.0,NEAR BAY
-122.43,37.79,25.0,5.0,3.0,649.0,379.0,5.0049,920000.0,NEAR BAY
-122.44,37.79,52.0,4.0,3.0,831.0,433.0,4.4464,2000002.0,NEAR BAY
-122.44,37.79,52.0,3.0,3.0,1224.0,483.0,4.0882,937600.0,NEAR BAY
-122.44,37.79,52.0,4.0,2.0,614.0,356.0,3.6812,1000000.0,NEAR BAY
-122.44,37.78,52.0,3.0,3.0,1243.0,573.0,2.8569,744400.0,NEAR BAY
-122.45,37.78,45.0,6.0,4.0,1320.0,693.0,3.1576,666600.0,NEAR BAY
-122.45,37.79,46.0,3.0,3.0,761.0,453.0,3.7188,2000002.0,NEAR BAY
-122.45,37.78,52.0,6.0,4.0,1515.0,691.0,5.0156,2000002.0,NEAR BAY
-122.43,37.79,24.0,7.0,3.0,1362.0,957.0,2.6782,900000.0,NEAR BAY
-122.43,37.78,10.0,6.0,3.0,1245.0,789.0,1.3062,440000.0,NEAR BAY
-122.44,37.78,39.0,3.0,3.0,901.0,281.0,1.4866,475000.0,NEAR BAY
-122.45,37.78,52.0,4.0,3.0,560.0,294.0,3.7159,988800.0,NEAR BAY
-122.45,37.78,52.0,5.0,2.0,1392.0,578.0,4.0,710600.0,NEAR BAY
-122.46,37.78,47.0,3.0,2.0,837.0,375.0,5.2806,800000.0,NEAR BAY
-122.44,37.78,37.0,4.0,3.0,481.0,297.0,3.6875,984600.0,NEAR BAY
-122.44,37.78,52.0,7.0,3.0,1703.0,657.0,2.8654,560000.0,NEAR BAY
-122.44,37.78,44.0,4.0,3.0,561.0,326.0,3.875,825000.0,NEAR BAY
-122.45,37.78,43.0,3.0,2.0,897.0,393.0,4.1319,645400.0,NEAR BAY
-122.45,37.78,48.0,5.0,3.0,464.0,205.0,3.2011,856600.0,NEAR BAY
-122.45,37.78,52.0,4.0,3.0,2198.0,418.0,3.6667,836800.0,NEAR BAY
-122.44,37.78,16.0,3.0,3.0,601.0,219.0,2.151,293800.0,NEAR BAY
-122.43,37.78,49.0,5.0,3.0,1277.0,546.0,2.9792,700000.0,NEAR BAY
-122.44,37.78,52.0,7.0,3.0,1588.0,800.0,3.3882,942800.0,NEAR BAY
-122.44,37.78,52.0,6.0,4.0,1309.0,653.0,2.943,683400.0,NEAR BAY
-122.44,37.78,52.0,3.0,2.0,514.0,284.0,2.4196,692400.0,NEAR BAY
-122.44,37.78,31.0,3.0,2.0,707.0,379.0,3.1607,587600.0,NEAR BAY
-122.43,37.78,26.0,6.0,3.0,1821.0,936.0,2.6392,575000.0,NEAR BAY
-122.43,37.78,2.0,5.0,3.0,577.0,363.0,3.6437,550000.0,NEAR BAY
-122.42,37.78,19.0,8.0,6.0,2079.0,1470.0,3.1462,375000.0,NEAR BAY
-122.42,37.78,17.0,3.0,3.0,1093.0,384.0,1.8438,145000.0,NEAR BAY
-122.43,37.78,17.0,5.0,4.0,1670.0,893.0,1.077,230000.0,NEAR BAY
-122.43,37.78,24.0,3.0,2.0,1371.0,585.0,0.9355,225000.0,NEAR BAY
-122.42,37.78,52.0,3.0,3.0,634.0,341.0,2.4414,550000.0,NEAR BAY
-122.42,37.78,52.0,4.0,3.0,895.0,456.0,2.1516,375000.0,NEAR BAY
-122.43,37.78,29.0,5.0,2.0,1009.0,379.0,1.3844,355000.0,NEAR BAY
-122.43,37.78,52.0,3.0,2.0,1284.0,576.0,2.105,633400.0,NEAR BAY
-122.43,37.78,52.0,7.0,4.0,2070.0,927.0,2.8202,885800.0,NEAR BAY
-122.43,37.77,52.0,6.0,3.0,1913.0,973.0,2.9567,850000.0,NEAR BAY
-122.44,37.78,52.0,6.0,3.0,1696.0,676.0,2.5721,950000.0,NEAR BAY
-122.44,37.77,52.0,7.0,3.0,1355.0,628.0,2.0161,728600.0,NEAR BAY
-122.45,37.77,52.0,3.0,3.0,1090.0,507.0,3.3679,700000.0,NEAR BAY
-122.45,37.77,52.0,6.0,4.0,1526.0,664.0,3.3068,2000002.0,NEAR BAY
-122.45,37.77,52.0,3.0,2.0,885.0,437.0,3.0906,2000002.0,NEAR BAY
-122.44,37.77,52.0,7.0,4.0,1518.0,777.0,3.6186,2000002.0,NEAR BAY
-122.45,37.77,52.0,3.0,2.0,1039.0,472.0,4.1417,1000000.0,NEAR BAY
-122.45,37.77,52.0,3.0,2.0,1100.0,585.0,3.0409,1000000.0,NEAR BAY
-122.45,37.77,52.0,4.0,3.0,1275.0,553.0,3.35,985800.0,NEAR BAY
-122.43,37.77,52.0,6.0,3.0,1712.0,787.0,3.3702,671400.0,NEAR BAY
-122.43,37.77,52.0,4.0,2.0,742.0,318.0,4.445,800000.0,NEAR BAY
-122.44,37.77,52.0,4.0,3.0,939.0,501.0,3.2239,977800.0,NEAR BAY
-122.44,37.77,52.0,7.0,3.0,1428.0,700.0,3.0766,877800.0,NEAR BAY
-122.42,37.77,52.0,5.0,3.0,589.0,361.0,2.5186,500000.0,NEAR BAY
-122.42,37.77,52.0,4.0,3.0,867.0,515.0,2.879,900000.0,NEAR BAY
-122.43,37.77,52.0,5.0,3.0,654.0,425.0,2.6914,733400.0,NEAR BAY
-122.43,37.77,52.0,3.0,2.0,1428.0,597.0,2.3977,825000.0,NEAR BAY
-122.43,37.77,52.0,5.0,3.0,1188.0,591.0,2.3887,675000.0,NEAR BAY
-122.43,37.77,52.0,3.0,3.0,872.0,471.0,3.2981,445400.0,NEAR BAY
-122.43,37.77,52.0,9.0,6.0,1939.0,1053.0,2.7587,709000.0,NEAR BAY
-122.43,37.77,52.0,5.0,3.0,1170.0,614.0,3.6894,837600.0,NEAR BAY
-122.44,37.77,52.0,4.0,2.0,849.0,530.0,5.1788,953800.0,NEAR BAY
-122.44,37.77,52.0,8.0,5.0,2023.0,1196.0,4.4085,800000.0,NEAR BAY
-122.44,37.76,38.0,4.0,2.0,833.0,435.0,6.8939,911800.0,NEAR BAY
-122.44,37.77,52.0,6.0,3.0,1494.0,619.0,4.4875,2000002.0,NEAR BAY
-122.44,37.77,52.0,5.0,4.0,1374.0,714.0,4.3667,2000002.0,NEAR BAY
-122.45,37.76,50.0,3.0,2.0,979.0,516.0,4.6912,2000002.0,NEAR BAY
-122.45,37.76,52.0,3.0,2.0,621.0,315.0,4.6477,900000.0,NEAR BAY
-122.45,37.77,52.0,5.0,3.0,1269.0,639.0,3.575,2000002.0,NEAR BAY
-122.45,37.77,52.0,6.0,4.0,1737.0,797.0,4.5052,2000002.0,NEAR BAY
-122.41,37.78,52.0,6.0,3.0,2124.0,739.0,1.1185,110000.0,NEAR BAY
-122.41,37.78,52.0,6.0,4.0,1520.0,614.0,1.4554,750000.0,NEAR BAY
-122.41,37.78,52.0,2.0,1.0,153.0,29.0,3.8625,700000.0,NEAR BAY
-122.41,37.77,52.0,2.0,2.0,168.0,55.0,3.2292,550000.0,NEAR BAY
-122.41,37.77,52.0,3.0,3.0,1628.0,524.0,2.6083,387600.0,NEAR BAY
-122.4,37.78,32.0,2.0,1.0,313.0,105.0,2.5742,700000.0,NEAR BAY
-122.41,37.77,52.0,5.0,2.0,582.0,222.0,3.4671,500000.0,NEAR BAY
-122.41,37.78,52.0,5.0,2.0,1055.0,382.0,1.8519,65000.0,NEAR BAY
-122.39,37.78,3.0,7.0,4.0,1441.0,919.0,4.7105,550000.0,NEAR BAY
-122.39,37.78,5.0,4.0,2.0,725.0,392.0,3.6037,375000.0,NEAR BAY
-122.39,37.79,52.0,2.0,1.0,113.0,27.0,4.6563,700000.0,NEAR BAY
-122.37,37.81,26.0,7.0,3.0,4531.0,962.0,2.7909,500000.0,NEAR BAY
-122.4,37.78,52.0,2.0,1.0,286.0,148.0,1.6125,225000.0,NEAR BAY
-122.4,37.77,52.0,2.0,1.0,1061.0,68.0,4.3958,450000.0,NEAR BAY
-122.42,37.77,52.0,5.0,3.0,421.0,255.0,2.0548,325000.0,NEAR BAY
-122.42,37.77,52.0,4.0,3.0,1136.0,436.0,1.375,625000.0,NEAR BAY
-122.42,37.76,37.0,5.0,3.0,1846.0,557.0,1.3365,450000.0,NEAR BAY
-122.42,37.77,52.0,6.0,3.0,1266.0,626.0,2.7794,700000.0,NEAR BAY
-122.42,37.77,52.0,7.0,5.0,2619.0,1242.0,2.5755,650000.0,NEAR BAY
-122.42,37.76,52.0,5.0,4.0,2259.0,979.0,2.5403,500000.0,NEAR BAY
-122.43,37.77,52.0,7.0,3.0,1438.0,733.0,3.6031,550000.0,NEAR BAY
-122.43,37.76,52.0,5.0,2.0,868.0,329.0,3.8261,500000.0,NEAR BAY
-122.43,37.76,52.0,3.0,2.0,1051.0,562.0,2.8458,700000.0,NEAR BAY
-122.44,37.76,52.0,5.0,4.0,1145.0,666.0,4.2222,723200.0,NEAR BAY
-122.44,37.76,30.0,9.0,5.0,1935.0,1139.0,4.6053,772200.0,NEAR BAY
-122.44,37.75,28.0,7.0,5.0,2232.0,1321.0,4.3232,632400.0,NEAR BAY
-122.44,37.76,35.0,4.0,3.0,580.0,388.0,4.05,846200.0,NEAR BAY
-122.44,37.76,50.0,5.0,2.0,945.0,544.0,5.2519,753200.0,NEAR BAY
-122.45,37.76,51.0,3.0,3.0,810.0,442.0,5.6235,2000002.0,NEAR BAY
-122.44,37.76,52.0,3.0,3.0,784.0,430.0,3.3702,740000.0,NEAR BAY
-122.44,37.76,52.0,5.0,3.0,816.0,438.0,3.9079,740000.0,NEAR BAY
-122.44,37.76,52.0,3.0,2.0,855.0,478.0,5.0731,810800.0,NEAR BAY
-122.43,37.76,52.0,7.0,4.0,1575.0,921.0,3.5655,854600.0,NEAR BAY
-122.43,37.76,52.0,3.0,2.0,751.0,464.0,4.75,2000002.0,NEAR BAY
-122.43,37.76,52.0,5.0,2.0,909.0,481.0,4.2569,910800.0,NEAR BAY
-122.43,37.76,52.0,7.0,3.0,1531.0,822.0,3.3565,772800.0,NEAR BAY
-122.42,37.76,52.0,7.0,6.0,2280.0,1076.0,3.3937,540000.0,NEAR BAY
-122.42,37.76,52.0,7.0,5.0,2129.0,1037.0,3.5052,782400.0,NEAR BAY
-122.42,37.76,52.0,3.0,3.0,1082.0,488.0,2.6803,980000.0,NEAR BAY
-122.42,37.76,52.0,4.0,3.0,1270.0,332.0,2.0329,450000.0,NEAR BAY
-122.42,37.76,52.0,3.0,3.0,2007.0,596.0,2.5701,533400.0,NEAR BAY
-122.42,37.76,52.0,5.0,2.0,1630.0,590.0,1.65,530000.0,NEAR BAY
-122.42,37.76,46.0,5.0,3.0,2075.0,807.0,1.3824,425000.0,NEAR BAY
-122.42,37.75,52.0,7.0,4.0,1715.0,614.0,2.1289,500000.0,NEAR BAY
-122.42,37.75,52.0,4.0,3.0,1008.0,269.0,3.3816,525000.0,NEAR BAY
-122.42,37.75,52.0,4.0,3.0,639.0,259.0,2.1971,550000.0,NEAR BAY
-122.42,37.75,52.0,5.0,2.0,1155.0,439.0,2.2328,500000.0,NEAR BAY
-122.42,37.75,52.0,4.0,2.0,935.0,465.0,2.7173,600000.0,NEAR BAY
-122.42,37.75,52.0,5.0,2.0,1227.0,513.0,3.5536,800000.0,NEAR BAY
-122.42,37.75,52.0,6.0,3.0,1460.0,741.0,2.9052,800000.0,NEAR BAY
-122.42,37.75,52.0,4.0,3.0,1162.0,374.0,3.0,550000.0,NEAR BAY
-122.43,37.75,52.0,4.0,3.0,1181.0,575.0,3.575,793600.0,NEAR BAY
-122.43,37.75,52.0,5.0,3.0,871.0,474.0,4.0625,711200.0,NEAR BAY
-122.43,37.75,52.0,5.0,3.0,1012.0,475.0,4.0568,775800.0,NEAR BAY
-122.43,37.76,52.0,5.0,2.0,861.0,406.0,4.4318,875000.0,NEAR BAY
-122.43,37.75,52.0,4.0,2.0,839.0,456.0,4.7946,711200.0,NEAR BAY
-122.44,37.75,52.0,3.0,3.0,1144.0,591.0,4.0,750000.0,NEAR BAY
-122.44,37.75,52.0,4.0,3.0,801.0,411.0,4.2708,737800.0,NEAR BAY
-122.43,37.75,52.0,3.0,3.0,1043.0,519.0,3.7545,767400.0,NEAR BAY
-122.44,37.75,46.0,3.0,3.0,573.0,289.0,4.2667,677600.0,NEAR BAY
-122.44,37.75,52.0,4.0,3.0,725.0,338.0,5.0505,760800.0,NEAR BAY
-122.43,37.75,52.0,4.0,2.0,633.0,378.0,3.5114,695000.0,NEAR BAY
-122.43,37.75,52.0,6.0,3.0,1415.0,687.0,4.875,724400.0,NEAR BAY
-122.43,37.75,52.0,3.0,3.0,1191.0,589.0,3.95,695400.0,NEAR BAY
-122.42,37.75,52.0,4.0,2.0,1122.0,469.0,3.2632,612000.0,NEAR BAY
-122.42,37.74,52.0,4.0,3.0,1370.0,594.0,4.6547,651400.0,NEAR BAY
-122.42,37.74,52.0,4.0,3.0,856.0,394.0,3.0833,656200.0,NEAR BAY
-122.43,37.74,52.0,3.0,2.0,1079.0,472.0,5.0196,648600.0,NEAR BAY
-122.43,37.75,52.0,4.0,3.0,962.0,490.0,3.775,651800.0,NEAR BAY
-122.43,37.75,40.0,5.0,3.0,1824.0,952.0,5.0519,712200.0,NEAR BAY
-122.44,37.75,21.0,9.0,5.0,2304.0,1180.0,4.5469,819400.0,NEAR BAY
-122.44,37.74,23.0,7.0,4.0,2818.0,1198.0,4.2672,783800.0,NEAR BAY
-122.44,37.74,52.0,5.0,2.0,909.0,394.0,4.8382,589800.0,NEAR BAY
-122.44,37.74,23.0,3.0,2.0,118.0,40.0,4.5375,700000.0,NEAR BAY
-122.43,37.74,52.0,5.0,3.0,1260.0,614.0,4.7437,662000.0,NEAR BAY
-122.43,37.74,52.0,3.0,3.0,1159.0,497.0,3.8846,666200.0,NEAR BAY
-122.43,37.74,52.0,5.0,2.0,724.0,301.0,5.3292,601800.0,NEAR BAY
-122.43,37.73,52.0,5.0,3.0,494.0,206.0,5.0602,597800.0,NEAR BAY
-122.43,37.73,52.0,4.0,2.0,461.0,212.0,5.0782,621600.0,NEAR BAY
-122.38,37.76,52.0,2.0,1.0,124.0,51.0,1.4886,900000.0,NEAR BAY
-122.39,37.76,52.0,2.0,1.0,410.0,148.0,4.0042,416600.0,NEAR BAY
-122.39,37.76,52.0,2.0,1.0,88.0,27.0,3.675,325000.0,NEAR BAY
-122.39,37.76,52.0,3.0,3.0,712.0,398.0,3.9722,581800.0,NEAR BAY
-122.39,37.76,52.0,4.0,3.0,1047.0,476.0,4.5057,643200.0,NEAR BAY
-122.39,37.76,52.0,4.0,2.0,1645.0,596.0,3.7051,507400.0,NEAR BAY
-122.4,37.75,44.0,8.0,4.0,3269.0,1383.0,2.8679,486600.0,NEAR BAY
-122.4,37.76,52.0,7.0,3.0,1555.0,836.0,4.119,596600.0,NEAR BAY
-122.4,37.76,52.0,3.0,3.0,506.0,275.0,4.4375,640000.0,NEAR BAY
-122.4,37.76,52.0,3.0,3.0,480.0,253.0,4.4074,554600.0,NEAR BAY
-122.41,37.76,52.0,4.0,3.0,620.0,236.0,1.9944,525000.0,NEAR BAY
-122.4,37.76,52.0,3.0,3.0,1347.0,348.0,2.9312,478200.0,NEAR BAY
-122.41,37.76,52.0,6.0,4.0,2987.0,753.0,2.8135,520600.0,NEAR BAY
-122.41,37.76,52.0,3.0,3.0,1726.0,466.0,3.4028,466600.0,NEAR BAY
-122.41,37.76,52.0,2.0,1.0,316.0,168.0,3.0865,450000.0,NEAR BAY
-122.41,37.76,52.0,3.0,1.0,308.0,75.0,2.6667,650000.0,NEAR BAY
-122.41,37.76,52.0,5.0,3.0,1816.0,496.0,3.0774,600000.0,NEAR BAY
-122.41,37.76,52.0,7.0,3.0,2071.0,611.0,3.2964,530000.0,NEAR BAY
-122.4,37.75,52.0,4.0,2.0,1029.0,306.0,2.0577,429200.0,NEAR BAY
-122.41,37.75,52.0,5.0,2.0,837.0,292.0,2.4531,458000.0,NEAR BAY
-122.41,37.75,52.0,4.0,2.0,1483.0,421.0,3.4063,507800.0,NEAR BAY
-122.41,37.75,52.0,3.0,3.0,1442.0,371.0,4.2891,460000.0,NEAR BAY
-122.41,37.75,52.0,4.0,2.0,1220.0,357.0,2.5809,510600.0,NEAR BAY
-122.41,37.75,52.0,3.0,3.0,2034.0,513.0,2.0325,356200.0,NEAR BAY
-122.41,37.75,52.0,4.0,3.0,1932.0,549.0,2.3903,472200.0,NEAR BAY
-122.41,37.75,9.0,4.0,2.0,1176.0,305.0,2.6538,412600.0,NEAR BAY
-122.39,37.74,42.0,7.0,4.0,2147.0,674.0,2.5694,402000.0,NEAR BAY
-122.39,37.73,43.0,7.0,3.0,3134.0,959.0,4.3393,434600.0,NEAR BAY
-122.4,37.73,45.0,7.0,4.0,2337.0,781.0,3.4472,450800.0,NEAR BAY
-122.4,37.74,45.0,5.0,3.0,1587.0,450.0,2.59,423600.0,NEAR BAY
-122.38,37.73,18.0,5.0,4.0,2722.0,834.0,1.4282,280800.0,NEAR BAY
-122.38,37.73,15.0,10.0,5.0,4737.0,1581.0,1.4133,406800.0,NEAR BAY
-122.39,37.74,45.0,4.0,2.0,924.0,302.0,2.1767,370600.0,NEAR BAY
-122.38,37.73,20.0,3.0,2.0,55.0,19.0,2.625,375000.0,NEAR BAY
-122.38,37.73,40.0,2.0,2.0,259.0,89.0,2.2167,387600.0,NEAR BAY
-122.38,37.73,38.0,4.0,3.0,871.0,265.0,2.1667,387600.0,NEAR BAY
-122.39,37.73,46.0,3.0,3.0,879.0,309.0,2.2222,390200.0,NEAR BAY
-122.39,37.73,52.0,5.0,3.0,1025.0,293.0,2.9063,384000.0,NEAR BAY
-122.39,37.73,52.0,4.0,2.0,567.0,207.0,2.8603,378000.0,NEAR BAY
-122.4,37.73,48.0,3.0,3.0,1115.0,356.0,2.6364,398600.0,NEAR BAY
-122.39,37.72,28.0,3.0,3.0,1064.0,290.0,1.1125,412600.0,NEAR BAY
-122.39,37.72,45.0,5.0,2.0,1923.0,535.0,3.6607,384600.0,NEAR BAY
-122.39,37.72,52.0,2.0,2.0,93.0,26.0,2.1484,362600.0,NEAR BAY
-122.41,37.75,52.0,6.0,3.0,1405.0,606.0,3.7813,551800.0,NEAR BAY
-122.41,37.74,38.0,5.0,3.0,928.0,354.0,4.1417,541600.0,NEAR BAY
-122.41,37.74,34.0,4.0,3.0,839.0,255.0,4.7031,510400.0,NEAR BAY
-122.41,37.75,52.0,3.0,2.0,1430.0,476.0,3.4073,509400.0,NEAR BAY
-122.41,37.75,52.0,4.0,3.0,1209.0,540.0,3.5912,569800.0,NEAR BAY
-122.41,37.74,48.0,3.0,2.0,148.0,70.0,3.6687,670000.0,NEAR BAY
-122.41,37.74,52.0,3.0,1.0,415.0,159.0,1.9464,498000.0,NEAR BAY
-122.41,37.74,52.0,3.0,2.0,1032.0,357.0,5.5563,501600.0,NEAR BAY
-122.42,37.74,52.0,3.0,2.0,999.0,448.0,4.2212,542600.0,NEAR BAY
-122.42,37.74,52.0,3.0,3.0,889.0,424.0,4.0391,559800.0,NEAR BAY
-122.42,37.74,52.0,5.0,3.0,734.0,335.0,3.8864,562600.0,NEAR BAY
-122.42,37.74,52.0,3.0,3.0,1076.0,324.0,2.9911,527800.0,NEAR BAY
-122.42,37.75,52.0,5.0,2.0,1447.0,546.0,3.3555,550000.0,NEAR BAY
-122.41,37.74,43.0,3.0,2.0,935.0,335.0,4.1552,481800.0,NEAR BAY
-122.41,37.74,47.0,3.0,3.0,1178.0,315.0,3.2813,459200.0,NEAR BAY
-122.41,37.74,52.0,5.0,3.0,1208.0,399.0,3.6429,460000.0,NEAR BAY
-122.42,37.73,50.0,7.0,4.0,2261.0,671.0,2.888,492800.0,NEAR BAY
-122.42,37.74,52.0,4.0,2.0,973.0,366.0,3.4583,481800.0,NEAR BAY
-122.42,37.74,52.0,5.0,2.0,1438.0,516.0,2.3087,517200.0,NEAR BAY
-122.42,37.74,52.0,5.0,3.0,1136.0,363.0,4.3125,486000.0,NEAR BAY
-122.42,37.73,52.0,6.0,4.0,1765.0,611.0,3.3333,584600.0,NEAR BAY
-122.43,37.73,52.0,3.0,3.0,935.0,341.0,4.6786,526400.0,NEAR BAY
-122.43,37.73,49.0,3.0,3.0,1008.0,329.0,4.0,528000.0,NEAR BAY
-122.43,37.73,52.0,3.0,2.0,729.0,274.0,3.6694,551000.0,NEAR BAY
-122.43,37.72,48.0,3.0,2.0,782.0,235.0,3.6719,519600.0,NEAR BAY
-122.44,37.72,52.0,4.0,2.0,1102.0,367.0,4.3125,534400.0,NEAR BAY
-122.44,37.73,52.0,4.0,2.0,1485.0,447.0,4.3898,540000.0,NEAR BAY
-122.44,37.73,52.0,3.0,1.0,587.0,171.0,5.0224,523800.0,NEAR BAY
-122.42,37.73,46.0,3.0,3.0,1534.0,406.0,4.0132,458800.0,NEAR BAY
-122.42,37.73,35.0,4.0,2.0,1055.0,310.0,4.625,558600.0,NEAR BAY
-122.42,37.73,35.0,4.0,3.0,988.0,304.0,4.5769,509000.0,NEAR BAY
-122.43,37.73,52.0,3.0,2.0,1337.0,424.0,4.1071,481800.0,NEAR BAY
-122.41,37.73,42.0,4.0,2.0,1703.0,507.0,3.4231,460400.0,NEAR BAY
-122.4,37.73,50.0,4.0,3.0,1170.0,384.0,3.4769,477400.0,NEAR BAY
-122.4,37.73,42.0,5.0,3.0,1027.0,362.0,2.3625,466000.0,NEAR BAY
-122.41,37.73,52.0,5.0,2.0,1092.0,356.0,3.7835,542600.0,NEAR BAY
-122.41,37.73,41.0,4.0,3.0,1168.0,365.0,4.0642,545000.0,NEAR BAY
-122.42,37.73,48.0,4.0,3.0,998.0,330.0,4.0781,500600.0,NEAR BAY
-122.4,37.72,47.0,5.0,2.0,1119.0,315.0,4.2672,438800.0,NEAR BAY
-122.4,37.72,37.0,5.0,2.0,647.0,208.0,2.1187,478600.0,NEAR BAY
-122.41,37.73,33.0,4.0,2.0,1682.0,552.0,3.8643,552400.0,NEAR BAY
-122.41,37.72,35.0,4.0,3.0,1225.0,410.0,4.8214,485800.0,NEAR BAY
-122.41,37.72,32.0,3.0,3.0,904.0,295.0,4.0583,472400.0,NEAR BAY
-122.42,37.72,37.0,4.0,2.0,1789.0,521.0,4.0071,489400.0,NEAR BAY
-122.43,37.72,50.0,5.0,2.0,1989.0,537.0,3.6667,505200.0,NEAR BAY
-122.43,37.72,49.0,5.0,4.0,2363.0,661.0,3.6885,508000.0,NEAR BAY
-122.43,37.72,52.0,5.0,3.0,1583.0,456.0,3.7105,501000.0,NEAR BAY
